First Loan Local Disbursement Month,Months Since First Loan Disbursed,Count First Loans,Count Borrowers,Count Loans,Total Amount,Total Interest Assessed,Total Rollover Charged,Total Rollover Reversed,Default Rate Amount 7D,Default Rate Amount 30D,Default Rate Amount 51D,Default Rate Amount 365D
2020-06,3,0,31,34,133000,19810,2666,0,0.218113998,0.199844349,0.127949008,0.095146518
2020-06,21,0,2,2,4000,510,0,0,,,,
2020-06,2,0,51,66,250000,34430,7563,95,0.331986082,0.348560219,0.335804008,0.305642381
2020-06,15,0,6,6,65000,9710,936,0,0.156605541,0.10193533,0.10193533,
2020-06,12,0,8,9,60000,8960,277,0,0.050319026,0.054118463,0.054118463,
2020-06,19,0,8,8,69000,12580,941,0,0.16596105,0.514790381,,
2020-06,1,0,80,109,324000,43520,7715,0,0.268967675,0.259807854,0.257129532,0.243572694
2020-06,9,0,16,20,114000,17400,1860,0,0.177016743,0.179266096,0.179266096,
2020-06,10,0,10,14,82000,12110,1986,0,0.263733928,0.268543956,0.268543956,
2020-06,13,0,8,10,109000,13290,4138,0,0.422961812,0.060991236,0.060991236,
2020-06,6,0,24,27,150000,22740,3855,492,0.279032071,0.275698632,0.257147711,0.244491633
2020-06,16,0,8,10,73000,10330,186,0,0.027961118,0.030125964,0.030125964,
2020-06,11,0,12,15,93000,12590,1225,0,0.145089497,0.154893976,0.154893976,
2020-06,20,0,6,7,60000,9540,0,0,,,,
2020-06,5,0,21,27,153000,23160,1197,0,0.084979564,0.056163557,0.056163557,0.048918283
2020-06,18,0,7,8,64000,10360,93,0,0.015599785,0.016829409,0.023053005,
2020-06,17,0,5,6,70000,10000,547,0,0.0855,0.09171043,0.09171043,
2020-06,14,0,5,6,86000,12480,1831,0,0.232432981,0.242455962,0.242455962,
2020-06,4,0,25,28,131000,19020,1391,126,0.116051193,0.0926683,0.076256018,0.063535674
2020-06,7,0,15,17,129000,19100,2354,0,0.198649561,0.032734258,0.032734258,0.032734258
2020-06,8,0,18,20,133000,21050,3782,0,0.307627394,0.313409195,0.313409195,0.068567026
2020-07,0,304,304,597,1171000,148080,28508,718,0.26932791,0.27055747,0.266119912,0.242830895
2020-07,4,0,37,42,203000,30130,7013,0,0.376013383,0.378274611,0.375359682,0.319322237
2020-07,3,0,51,66,279000,39330,6605,0,0.252159708,0.246052287,0.24143598,0.239924908
2020-07,6,0,23,27,134000,19520,1429,0,0.116401772,0.096347831,0.094508516,0.047359829
2020-07,1,0,97,141,457000,59720,12361,187,0.30158254,0.287122167,0.27779103,0.259091191
2020-07,19,0,7,7,62000,7890,0,0,,,,
2020-07,15,0,13,13,130000,17890,4484,0,0.379065522,0.390775329,0.253415937,
2020-07,11,0,11,12,100000,12940,190,0,0.021073136,0.022717228,0.011358614,
2020-07,8,0,19,21,134000,19970,4765,0,0.386828603,0.399968501,0.349601537,
2020-07,13,0,5,5,66000,8270,0,0,,,,
2020-07,18,0,8,10,115000,17390,372,0,0.04900411,,,
2020-07,10,0,10,11,84000,10290,639,0,0.084632517,0.038913293,0.038913293,
2020-07,7,0,18,18,138000,20320,3967,0,0.313226377,0.233783359,0.233783359,
2020-07,14,0,10,10,107000,14060,655,0,0.0675698,0.030349587,0.030349587,
2020-07,2,0,62,78,323000,44200,7401,0,0.261356209,0.237655532,0.237655532,0.227938527
2020-07,5,0,20,21,107000,15990,1695,0,0.17229043,0.139030356,0.124593977,0.089104543
2020-07,12,0,14,19,159000,22610,3843,0,0.264462309,0.159522898,0.15289049,
2020-07,17,0,6,8,75000,8600,533,0,0.079665072,0.085257866,0.127535871,
2020-07,9,0,11,13,97000,13410,3082,0,0.348881442,0.366563282,0.366563282,
2020-07,16,0,10,12,110000,17410,2317,0,0.2272977,0.254085449,0.100690925,
2020-08,0,1706,1706,2750,9393000,1275970,144001,14635,0.166912761,0.131199316,0.121120624,0.100226438
2020-08,3,0,570,658,5906000,789120,65755,6996,0.121130316,0.086341635,0.08158234,0.068649842
2020-08,16,0,207,229,4710000,625850,23453,0,0.056504994,0.051949425,0.035181357,
2020-08,19,0,7,7,144000,23810,0,0,,,,
2020-08,17,0,212,229,4746000,645610,16686,0,0.061140947,,,
2020-08,15,0,217,240,4907000,669900,44032,276,0.098740519,0.030165635,0.02260494,
2020-08,10,0,276,314,5645000,718180,38791,0,0.07798145,0.06075707,0.053504616,
2020-08,1,0,870,1070,6325000,858060,83794,7475,0.144870205,0.10876197,0.099897664,0.085574077
2020-08,6,0,378,422,5502000,710240,50396,0,0.101401427,0.081514557,0.076857572,0.047781491
2020-08,13,0,238,269,5470000,691320,28225,0,0.062424935,0.051579559,0.042903638,
2020-08,2,0,736,882,6511000,881440,81216,6702,0.130706235,0.09789613,0.090487039,0.08095663
2020-08,12,0,244,271,5405000,691750,62062,0,0.127391417,0.079182641,0.073522459,
2020-08,9,0,306,359,6122000,787700,58731,0,0.100494905,0.058152689,0.052818777,
2020-08,14,0,228,253,5278000,670980,36093,0,0.07583653,0.063008087,0.060994076,
2020-08,4,0,506,591,6029000,813030,52344,1536,0.097329886,0.068997127,0.061890318,0.050192519
2020-08,11,0,274,311,6071000,767190,45702,0,0.085861341,0.064749999,0.057215453,
2020-08,5,0,449,514,5856000,764240,55105,0,0.106110352,0.079287138,0.071706107,0.060201989
2020-08,8,0,311,348,5490000,730710,33530,0,0.064489298,0.040560004,0.040560004,
2020-08,18,0,171,176,3775000,507540,0,0,,,,
2020-08,7,0,348,390,5652000,756650,45728,0,0.091704181,0.075306559,0.072434555,
2020-09,0,7801,7801,13156,48361000,6540240,681325,81520,0.155381708,0.121191591,0.113030879,0.089266394
2020-09,1,0,4481,5697,34490000,4660880,416544,32387,0.130660553,0.101822644,0.095737737,0.082290932
2020-09,5,0,2170,2453,27814000,3740240,311366,0,0.124136091,0.095316279,0.088353537,0.039755386
2020-09,10,0,1362,1562,28365000,3750870,279970,0,0.109660985,0.080484346,0.074028085,
2020-09,15,0,893,983,20195000,2975730,183060,0,0.100360799,0.069610789,0.066007269,
2020-09,18,0,127,127,2421000,380540,0,0,,,,
2020-09,8,0,1594,1870,30127000,4021020,236519,0,0.086381794,0.059623658,0.057014433,
2020-09,3,0,3050,3599,30482000,4178400,343062,17629,0.125111464,0.089089188,0.084399052,0.072292651
2020-09,12,0,1177,1304,25537000,3412970,234811,0,0.101387083,0.076308059,0.069437903,
2020-09,11,0,1243,1418,27192000,3644770,239956,0,0.097862883,0.072751872,0.068730985,
2020-09,13,0,1102,1250,25256000,3338200,224935,0,0.100482965,0.075613789,0.068429882,
2020-09,6,0,1952,2284,29927000,4040010,301485,0,0.111558167,0.089412614,0.08350594,
2020-09,14,0,1054,1181,24426000,3562270,240253,0,0.109254968,0.070166115,0.053556794,
2020-09,17,0,830,887,17644000,2565160,6532,274,0.084553878,,,
2020-09,16,0,916,1011,21229000,3044840,115920,0,0.085906604,0.068747782,,
2020-09,7,0,1673,1893,27842000,3735560,220300,0,0.087848287,0.067876706,0.063298285,
2020-09,9,0,1429,1632,28400000,3767360,238664,0,0.093309823,0.073009756,0.067166257,
2020-09,4,0,2549,2985,29303000,3964590,300262,920,0.113720498,0.086749578,0.081657861,0.071579612
2020-09,2,0,3661,4310,31461000,4297310,401077,30617,0.139719356,0.103958095,0.094791541,0.083087657
2020-10,0,9831,9831,16433,58188000,7925530,893074,78262,0.167008048,0.129938537,0.121820305,0.102101697
2020-10,15,0,1093,1225,24584000,3537960,138991,0,0.083436413,0.088284165,,
2020-10,9,0,1773,2043,34648000,4654950,365713,0,0.119215558,0.096374738,0.085111439,
2020-10,6,0,2377,2729,35402000,4776020,334180,0,0.104983086,0.080784973,0.076506657,
2020-10,2,0,4369,5227,37132000,5084890,483007,26677,0.143298235,0.106056813,0.098921925,0.083474907
2020-10,16,0,1053,1139,22137000,3212240,14740,533,0.063819691,,,
2020-10,8,0,1937,2213,35016000,4674830,271642,0,0.085779116,0.066279709,0.061671961,
2020-10,17,0,254,260,4938000,741710,0,0,,,,
2020-10,1,0,5296,6533,38258000,5218190,545877,50115,0.15748625,0.118760027,0.109830933,0.093546088
2020-10,11,0,1523,1713,32018000,4279060,317158,0,0.111137459,0.0890778,0.084846821,
2020-10,13,0,1363,1539,29482000,4128900,253238,0,0.095373507,0.067386329,0.05556799,
2020-10,14,0,1177,1340,27104000,3954670,259946,0,0.107729988,0.073753483,0.050767754,
2020-10,5,0,2667,3149,35534000,4807250,349718,190,0.109984677,0.082237488,0.076773598,
2020-10,10,0,1621,1870,33467000,4496030,280872,0,0.094165959,0.071488626,0.067198347,
2020-10,3,0,3573,4215,34670000,4728190,401907,3122,0.128913051,0.089083677,0.084170574,0.068970141
2020-10,12,0,1457,1646,31466000,4190010,300537,275,0.10670835,0.073716617,0.06827428,
2020-10,7,0,2181,2516,36099000,4852540,318918,184,0.098333156,0.080259114,0.073144857,
2020-10,4,0,2953,3347,32338000,4434570,377769,0,0.130323146,0.099920219,0.092634202,0.061416949
2020-11,0,8113,8113,13372,47304000,6390450,693987,61174,0.160759571,0.131585109,0.12254087,0.101768543
2020-11,7,0,1679,1884,28182000,3824430,290404,276,0.113258373,0.083521128,0.078686784,
2020-11,3,0,2831,3233,27326000,3756060,339706,0,0.13769825,0.107825406,0.101532752,0.081972693
2020-11,10,0,1331,1485,26937000,3661360,264829,0,0.108748372,0.077214023,0.072067483,
2020-11,16,0,182,186,3577000,518730,0,0,,,,
2020-11,15,0,911,987,18690000,2696130,8069,0,0.060460245,,,
2020-11,9,0,1434,1627,27779000,3808280,250242,0,0.097517312,0.072738199,0.069202905,
2020-11,14,0,922,1027,20090000,2845190,87848,0,0.062456361,0.051341051,0.012100488,
2020-11,5,0,2149,2441,29033000,3959300,299429,266,0.113553307,0.089030221,0.084697764,
2020-11,8,0,1554,1787,28959000,3937630,265394,0,0.103374439,0.07907208,0.076106754,
2020-11,2,0,3517,4246,30043000,4099820,384368,4052,0.142208744,0.110581618,0.103921732,0.087113868
2020-11,6,0,1937,2252,30247000,4110650,272108,0,0.098932788,0.08294144,0.07671945,
2020-11,13,0,1011,1143,22597000,3340470,205478,0,0.104382769,0.073725139,0.083891614,
2020-11,11,0,1296,1476,27457000,3670630,230385,0,0.092761254,0.066970125,0.061801305,
2020-11,12,0,1180,1330,25476000,3565770,293282,116,0.126262862,0.097390489,0.07881327,
2020-11,4,0,2479,2926,29652000,4050600,329858,0,0.123044869,0.096846604,0.092421652,
2020-11,1,0,4447,5617,33056000,4496690,461284,18698,0.154494757,0.122689646,0.114879039,0.100845822
2020-12,0,8765,8765,14850,51182000,6953280,771612,44674,0.166170083,0.132999668,0.126146717,0.107162316
2020-12,10,0,1291,1499,27074000,3651530,250834,0,0.104019133,0.080036379,0.074368961,
2020-12,7,0,1682,1944,29632000,4088550,332871,0,0.123868524,0.09492964,0.087251704,
2020-12,8,0,1546,1752,28244000,3934400,266370,0,0.105307287,0.086375986,0.081396447,
2020-12,14,0,849,922,17521000,2577740,12037,0,0.084604152,,,
2020-12,6,0,1845,2088,28972000,4024620,314213,0,0.119801122,0.098085208,0.093066361,
2020-12,13,0,971,1080,20834000,3064170,127257,0,0.093233515,0.070836627,,
2020-12,9,0,1408,1582,27214000,3702920,272564,0,0.113091763,0.096178892,0.088868222,
2020-12,11,0,1214,1361,25728000,3730710,235982,0,0.101662496,0.078089187,0.066819378,
2020-12,1,0,4585,5796,33133000,4524990,472125,5338,0.156264024,0.123709619,0.116677356,0.10189466
2020-12,15,0,186,188,3289000,512120,0,0,,,,
2020-12,3,0,2995,3571,30874000,4302410,405343,0,0.146035646,0.123906824,0.115773723,
2020-12,2,0,3570,4196,29776000,4112470,427496,0,0.158982963,0.124403463,0.115474995,0.081445621
2020-12,5,0,2162,2509,30888000,4259770,297735,0,0.107426958,0.090216065,0.086176738,
2020-12,4,0,2462,2846,30105000,4187560,332493,0,0.124346752,0.10019098,0.094778801,
2020-12,12,0,1028,1162,22398000,3379220,221557,0,0.111398113,0.068514278,0.046451408,
2021-01,0,10295,10295,17510,59816000,8060230,804693,10469,0.148613477,0.121569029,0.115697119,0.096297152
2021-01,13,0,1194,1307,24296000,3503890,15471,0,0.072148107,,,
2021-01,9,0,1775,2031,34836000,4734720,329741,0,0.105323153,0.076320672,0.073029332,
2021-01,4,0,3044,3562,38703000,5357470,423476,0,0.120263822,0.10023461,0.094790849,
2021-01,5,0,2552,2947,36979000,5036530,355653,0,0.107269607,0.082580253,0.07511322,
2021-01,11,0,1389,1584,29579000,4456800,300488,0,0.113132278,0.07805732,0.066875486,
2021-01,12,0,1278,1422,26863000,3878650,142006,0,0.077942867,0.041301635,0.181586009,
2021-01,7,0,2088,2420,36769000,5051170,368318,0,0.110418099,0.077484882,0.071906417,
2021-01,1,0,5359,6578,39655000,5367790,593782,89,0.166274031,0.137316943,0.130727645,0.107386371
2021-01,10,0,1566,1787,32465000,4667730,342082,0,0.116593959,0.089351813,0.076507454,
2021-01,14,0,276,279,4786000,681080,0,0,,,,
2021-01,3,0,3494,4078,37805000,5240160,455094,0,0.13321992,0.111218244,0.105261952,
2021-01,2,0,4436,5384,40592000,5560420,593992,0,0.161803376,0.132687488,0.125802575,
2021-01,6,0,2361,2711,37805000,5167550,396658,0,0.116691078,0.090902524,0.085436803,
2021-01,8,0,1895,2120,34097000,4693110,339777,0,0.111146635,0.088242115,0.07977148,
2021-02,0,9331,9331,14950,50418000,6739290,776812,0,0.169889842,0.141578387,0.13429966,0.12012394
2021-02,5,0,2271,2604,33427000,4622690,391779,0,0.128787855,0.096668028,0.090114506,
2021-02,2,0,3728,4444,34882000,4836720,504590,0,0.159650305,0.136507823,0.129584299,
2021-02,11,0,1194,1341,25012000,3704830,123300,0,0.070275392,0.062920975,0.122012415,
2021-02,8,0,1673,1918,31267000,4313410,352118,0,0.124799121,0.094635287,0.089267267,
2021-02,6,0,2034,2344,33123000,4620360,320267,0,0.106833621,0.080742304,0.076739928,
2021-02,10,0,1274,1429,26360000,3975690,264971,0,0.109889791,0.075862195,0.070548091,
2021-02,1,0,5004,6525,39642000,5406950,613134,0,0.170854833,0.142717197,0.13647169,
2021-02,9,0,1475,1683,28778000,4123540,271049,0,0.103813682,0.081539527,0.071003523,
2021-02,7,0,1821,2043,31164000,4307950,345493,0,0.122152033,0.101874365,0.097033578,
2021-02,4,0,2589,2990,33393000,4613900,370717,0,0.122569629,0.102835098,0.096024487,
2021-02,13,0,256,257,4830000,722250,0,0,,,,
2021-02,3,0,3100,3681,34823000,4812110,400478,1333,0.125845467,0.106174944,0.100928239,
2021-02,12,0,1100,1186,22053000,3296880,13110,0,0.073544419,,,
2021-03,0,10225,10225,17501,56525000,7584460,946180,276,0.185948776,0.160382892,0.151926686,
2021-03,2,0,4136,5053,39063000,5391510,516661,460,0.146217238,0.126592656,0.120249037,
2021-03,7,0,1920,2212,33122000,4637440,359126,0,0.120172026,0.097765554,0.090339175,
2021-03,4,0,2829,3289,35726000,5016160,467848,0,0.14459577,0.11452964,0.108193448,
2021-03,1,0,5046,6352,39134000,5329150,550676,0,0.156901245,0.136712774,0.131776912,
2021-03,8,0,1710,1954,31597000,4704390,394306,0,0.136738373,0.118950335,0.104491113,
2021-03,9,0,1392,1557,26481000,4182310,296400,0,0.124708653,0.08559439,0.10221742,
2021-03,5,0,2401,2814,34706000,4908860,377927,0,0.119926975,0.098202958,0.093558546,
2021-03,10,0,1279,1434,24700000,3780970,163019,0,0.098204293,0.100365306,0.08269931,
2021-03,6,0,2133,2378,32601000,4555630,357059,0,0.121753844,0.100264844,0.09526979,
2021-03,3,0,3324,3872,35869000,4972560,475178,0,0.146887025,0.122515747,0.116378016,
2021-03,12,0,237,243,4020000,593110,0,0,,,,
2021-03,11,0,1202,1318,22904000,3517580,15259,0,0.064557073,,,
2021-04,0,9497,9497,15978,54622000,7298990,897059,0,0.183007685,0.162248891,0.154850956,
2021-04,6,0,2047,2366,32740000,4580810,372891,0,0.126974231,0.103970231,0.098283783,
2021-04,11,0,274,281,4567000,718730,0,0,,,,
2021-04,10,0,1209,1318,22335000,3432150,21037,0,0.120384016,,,
2021-04,2,0,3792,4499,35958000,4951300,510403,1440,0.156367772,0.133550161,0.126334634,
2021-04,7,0,1802,2023,30594000,4609790,364978,0,0.129937515,0.108791847,0.097470185,
2021-04,8,0,1503,1710,27236000,4282900,276973,0,0.114257394,0.096539143,0.09900819,
2021-04,9,0,1380,1555,26159000,3950260,159266,0,0.088412169,0.069647618,0.148081833,
2021-04,4,0,2631,3088,34011000,4819430,395425,0,0.127044288,0.104922659,0.098549464,
2021-04,3,0,3155,3751,35348000,4941810,486685,0,0.151858295,0.123537322,0.115864936,
2021-04,5,0,2300,2635,32833000,4657840,339168,0,0.116198677,0.09693926,0.092557977,
2021-04,1,0,4950,6446,40823000,5569760,557039,710,0.151432458,0.133247152,0.127596372,
2021-05,0,10314,10314,17891,62218000,8343390,948369,1361,0.169733057,0.151773354,0.145476354,
2021-05,3,0,3319,3871,37329000,5327230,498581,0,0.146860943,0.127169622,0.122216988,
2021-05,1,0,5214,6474,42087000,5745000,634140,1283,0.167095356,0.149164946,0.143387072,
2021-05,2,0,4169,4962,40334000,5625880,606033,0,0.166991563,0.145155331,0.13741343,
2021-05,7,0,1716,1955,29363000,4665430,323615,0,0.124736824,0.106060001,0.088422801,
2021-05,6,0,2100,2406,33726000,5145780,368674,0,0.120369584,0.101648573,0.090801198,
2021-05,10,0,269,276,4247000,638730,0,0,,,,
2021-05,4,0,2719,3109,35195000,5018810,468561,0,0.147785964,0.124815339,0.117839919,
2021-05,9,0,1361,1472,23573000,3750060,16352,0,0.08697412,,,
2021-05,8,0,1541,1714,27472000,4298380,160837,0,0.090628959,0.065216865,,
2021-05,5,0,2368,2733,34151000,4841430,378719,0,0.12299254,0.106200455,0.100982471,
2021-06,0,9532,9532,15786,53390000,7146530,841865,381,0.175196648,0.156105204,0.149514598,
2021-06,8,0,1433,1543,23599000,3645360,23474,0,0.102473015,,,
2021-06,5,0,2164,2463,30787000,4606380,372473,0,0.134180403,0.110924362,0.090508122,
2021-06,3,0,2899,3344,31656000,4479210,428878,0,0.149337166,0.125705927,0.118910709,
2021-06,7,0,1571,1767,26032000,4033410,171889,0,0.098952093,0.096753379,0.054855741,
2021-06,1,0,4761,6120,38914000,5332220,605183,0,0.172307327,0.152626052,0.14728949,
2021-06,9,0,357,359,5460000,852940,0,0,,,,
2021-06,6,0,1773,2000,27771000,4427270,286101,0,0.1119832,0.086987722,0.065755734,
2021-06,4,0,2512,2927,32014000,4508870,375691,0,0.131283839,0.111773533,0.103830508,
2021-06,2,0,3696,4425,35132000,4963500,546725,0,0.171602805,0.150391794,0.144508224,
2021-07,0,7876,7876,13257,43654000,5903240,753248,0,0.191151552,0.16969581,0.161372595,
2021-07,7,0,1222,1316,18304000,2900660,17595,0,0.102723215,,,
2021-07,1,0,3822,4754,29157000,4082390,479352,0,0.183603415,0.163757462,0.15831263,
2021-07,6,0,1398,1578,20447000,3164550,152981,0,0.113129151,0.067396806,,
2021-07,8,0,259,269,3686000,563750,0,0,,,,
2021-07,4,0,1997,2290,24535000,3711520,319757,0,0.142589777,0.128878694,0.112532328,
2021-07,5,0,1613,1834,22578000,3535320,292510,0,0.144248124,0.109512586,0.109403464,
2021-07,3,0,2455,2878,26551000,3748890,356644,0,0.14814968,0.13338672,0.127547857,
2021-07,2,0,2984,3480,27047000,3815420,419169,0,0.169464674,0.151171573,0.147385994,
2021-08,0,7083,7083,11753,39127000,5366780,661279,0,0.187719346,0.166347869,0.160046673,
2021-08,7,0,279,285,3630000,568980,0,0,,,,
2021-08,2,0,2762,3311,25584000,3604070,388843,0,0.168612415,0.147088268,0.142141705,
2021-08,1,0,3427,4163,25662000,3596380,422748,0,0.182390364,0.155366669,0.148977067,
2021-08,4,0,1627,1860,20175000,3258180,268880,0,0.148004476,0.109899681,0.096613184,
2021-08,6,0,1191,1289,17056000,2755320,6191,0,0.038622376,,,
2021-08,3,0,2144,2452,22940000,3556250,347206,0,0.165959447,0.140564141,0.120102104,
2021-08,5,0,1400,1550,19027000,3027720,136626,0,0.110345748,0.09481446,0.204662459,
2021-09,0,7604,7604,12544,41694000,5653660,739888,0,0.19701276,0.177955945,0.171349894,
2021-09,6,0,338,340,3916000,637480,0,0,,,,
2021-09,5,0,1419,1532,17918000,2872580,17469,0,0.112102147,,,
2021-09,2,0,2813,3360,26359000,3964800,421938,0,0.17459285,0.157097548,0.137991121,
2021-09,3,0,2121,2409,22387000,3592140,356766,0,0.176055338,0.143051203,0.125269663,
2021-09,1,0,3752,4732,29330000,4040270,456859,0,0.172728752,0.158611388,0.153600133,
2021-09,4,0,1759,1964,21237000,3344150,170000,0,0.119934068,0.132905361,0.260277916,
2021-10,0,8858,8858,15028,50223000,6690400,858176,276,0.189796185,0.171527997,0.165646586,
2021-10,4,0,2034,2234,24069000,3840920,29353,0,0.151446415,,,
2021-10,3,0,2511,2843,26733000,4177440,228370,0,0.12615273,0.101945988,,
2021-10,5,0,366,372,4045000,652340,0,0,,,,
2021-10,1,0,4319,5434,34546000,5115380,574145,0,0.182476348,0.168217505,0.156001106,
2021-10,2,0,3082,3635,28962000,4608670,451593,0,0.17384589,0.148666175,0.129809688,
2021-11,0,8843,8843,14474,47467000,6710270,861324,0,0.20101079,0.184405511,0.176983184,
2021-11,2,0,3055,3552,26645000,4221010,288677,0,0.159593073,0.160136465,0.173324821,
2021-11,4,0,473,484,4510000,744440,0,0,,,,
2021-11,3,0,2362,2585,22534000,3717200,28313,0,0.137349616,,,
2021-11,1,0,3878,4827,29629000,4741570,504602,0,0.189148535,0.170499955,0.159773168,
2021-12,0,7818,7818,12409,40149000,6305570,765939,0,0.210833259,0.184516992,0.178332594,
2021-12,1,0,3259,4063,24248000,3855160,255652,0,0.153952224,0.128006024,0.095285074,
2021-12,2,0,2480,2777,19937000,3276860,27486,0,0.132431559,,,
