,first_loan_local_disbursement_month,months_since_first_loan_disbursed,count_borrowers,count_loans,total_amount,total_interest_assessed,total_rollover_charged,total_rollover_reversed,default_rate_amount_7d,default_rate_amount_30d,default_rate_amount_51d,default_rate_amount_365d
1135,2018-08,32,2107,2392,43923000.0,5698400.0,393927.0,0.0,0.10051265029700851,0.0656149264004612,0.05706148837135464,0.04114943027863373
1136,2018-08,33,2063,2367,43941000.0,5685200.0,336102.0,0.0,0.08418213927851474,0.054962659646867355,0.04550378803602764,0.03705122097572797
1137,2018-08,34,2037,2291,43582000.0,5673220.0,379101.0,0.0,0.09906165211583536,0.05844717811290297,0.05082487176564781,0.020756459812920115
1138,2018-08,24,2035,2422,30244000.0,3967060.0,431368.0,52438.0,0.1562133384119646,0.11672034371575639,0.10513045804997172,0.07713261591396493
1139,2018-08,39,2005,2221,43163000.0,6045780.0,437850.0,0.0,0.11195268405353678,0.08377982553901443,0.07503919198543789,
1140,2018-08,35,1987,2249,43245000.0,5610480.0,379866.0,0.0,0.09733802431719885,0.06350996294410118,0.05629835525071764,
1141,2018-08,36,1973,2231,43341000.0,5645130.0,358076.0,0.0,0.09169516355646733,0.05838721976801086,0.04834038671125846,
1142,2018-08,38,1952,2200,42978000.0,5585480.0,394275.0,0.0,0.10467552984258953,0.06903819425543511,0.06174284339631178,
1143,2018-08,37,1908,2121,41238000.0,5360280.0,354043.0,0.0,0.09604437585006788,0.0626748968309832,0.056919058083665,
1144,2018-08,46,1482,1574,30094000.0,4585450.0,14510.0,0.0,0.2993723871855219,,,
1145,2018-08,19,1396,1527,18606000.0,2198190.0,624688.0,124235.0,0.3787904964675545,0.3232705417427828,0.2855597012592073,0.2028649843449573
1146,2018-08,23,1040,1231,9655000.0,1186300.0,92118.0,18173.0,0.10681801164733129,0.07046683782791655,0.06076279241952102,0.043681236223924565
1147,2018-08,22,900,1045,7338000.0,881660.0,77176.0,11316.0,0.11583821361546114,0.07811893788243753,0.05989226375362412,0.04870108752172368
1148,2018-08,21,806,943,5753000.0,667240.0,71453.0,20522.0,0.1392746568731724,0.11259189243853646,0.08398887624538005,0.05275403504139829
1149,2018-08,20,695,820,3929000.0,389950.0,37132.0,8323.0,0.11704044177208744,0.08135062654927065,0.06995001471505817,0.04344362663512762
1150,2018-08,47,37,38,862000.0,109660.0,0.0,0.0,,,,
1151,2018-09,0,92907,186612,508133000.0,68479500.0,6442963.0,0.0,0.1431473552614623,0.1157247233465115,0.10682620125880433,0.09239167634493144
1152,2018-09,1,56071,79611,427224000.0,56163040.0,6216499.0,736.0,0.16244955220759372,0.13197014885312192,0.12327251937519097,0.10924596065283235
1153,2018-09,2,44216,57419,424443000.0,54812320.0,6681090.0,644.0,0.1756963868682007,0.14218474568586373,0.13287072205265954,0.11905060758209043
1154,2018-09,3,37096,46745,407851000.0,52030920.0,7531658.0,552.0,0.2068929245649858,0.16244747521495287,0.15132049092253347,0.13435035049155525
1155,2018-09,4,30786,37834,378727000.0,47072560.0,6270237.0,4296.0,0.18602402389526806,0.14374165579798565,0.13425479003757967,0.11758093278833627
1156,2018-09,5,25221,29306,322076000.0,39985450.0,5153081.0,0.0,0.1796504970041576,0.1368117010797718,0.12529761708233847,0.10897933846732112
1157,2018-09,6,23017,27440,338019000.0,39307240.0,5697491.0,1000.0,0.19035982391459746,0.1336703742593761,0.11954346081117445,0.1000678139767665
1158,2018-09,7,19832,23045,303424000.0,38322780.0,5304520.0,5719.0,0.1959265279444342,0.1404965815829269,0.1274208359370116,0.10636496553925598
1159,2018-09,8,17622,20785,286963000.0,36373910.0,4898659.0,9786.0,0.19103611085828354,0.13465602523975262,0.11971052331887921,0.0996781154187086
1160,2018-09,9,15471,17839,253625000.0,31560180.0,4567706.0,6996.0,0.20210696864324074,0.1299867509992001,0.11271931863675337,0.09410501293041759
1161,2018-09,10,13793,16111,240338000.0,29424260.0,3988550.0,11515.0,0.18649390423145526,0.12106099347382107,0.10540819859788905,0.08500875072788792
1162,2018-09,11,11456,13330,212109000.0,25782270.0,2998845.0,27307.0,0.15956694058373966,0.10957181063708027,0.09618535796536762,0.07908780909132469
1163,2018-09,12,9713,11130,185557000.0,22708500.0,2314334.0,24488.0,0.1403793850567469,0.09569334160420774,0.08246145626497225,0.06807983607709517
1164,2018-09,13,8740,10184,174276000.0,22209020.0,2220749.0,41368.0,0.1435755872631393,0.09748236509087212,0.08503293521564785,0.06685553983387028
1165,2018-09,14,7757,8931,157128000.0,20173440.0,1954287.0,98059.0,0.1390710848452981,0.09355786654592582,0.07870860130754127,0.06414628968307855
1166,2018-09,15,7080,8226,149242000.0,19252070.0,2168004.0,132231.0,0.16218153552822365,0.1060671101418819,0.08975425905113517,0.07444402239352466
1167,2018-09,16,6259,7292,132618000.0,16977660.0,1537607.0,135676.0,0.12915050034091252,0.08831253534422212,0.08240064549811466,0.06755497223894565
1168,2018-09,17,5355,6021,111021000.0,13945350.0,2820788.0,568029.0,0.2845471201532576,0.25357739839479765,0.232201842055552,0.16690588730291445
1169,2018-09,27,2661,3058,55072000.0,6916760.0,559402.0,65600.0,0.11185626828818773,0.061406245615394255,0.05218101915320435,0.0414533531003745
1170,2018-09,39,2655,3000,52197000.0,8025490.0,621993.0,0.0,0.12925055074939612,0.1025412115014602,0.09429878794434,
1171,2018-09,28,2653,3034,54330000.0,6915120.0,538307.0,8141.0,0.11171732641059895,0.05795738718086972,0.052839072847156894,0.04131107845474483
1172,2018-09,26,2645,2999,52207000.0,6549030.0,520948.0,68555.0,0.10923849143406589,0.07024553250806391,0.06327875016352484,0.046979076309141596
1173,2018-09,25,2624,3040,51472000.0,6417920.0,530526.0,82670.0,0.10873793451173994,0.06889231557106977,0.061187021877705444,0.04599275022225509
1174,2018-09,40,2615,2919,50801000.0,7677400.0,628491.0,0.0,0.13634504364004488,0.1026480990177609,0.09306283763089485,
1175,2018-09,24,2590,3077,48949000.0,6122190.0,505095.0,78911.0,0.11488261864186614,0.07562121597815584,0.06570596240455052,0.05086520718479444
1176,2018-09,29,2556,2857,51184000.0,6516920.0,503563.0,0.0,0.1099060416576622,0.07037653589396596,0.05758037101521365,0.042767653647982844
1177,2018-09,41,2556,2792,48058000.0,7354050.0,568966.0,0.0,0.12909830984415843,0.09892469618629286,0.08746369935477974,
1178,2018-09,30,2536,2869,51926000.0,6669490.0,514852.0,2760.0,0.11031386477503168,0.07221850770130533,0.062217212289623736,0.04342476217949263
1179,2018-09,42,2530,2842,50963000.0,7902060.0,554942.0,0.0,0.11953868729599527,0.08340813363926204,0.061708478622690695,
1180,2018-09,31,2470,2774,51791000.0,6723950.0,441843.0,100.0,0.09614757551687508,0.0628416108590766,0.054415834281218434,0.03930581139949973
1181,2018-09,23,2467,2886,35818000.0,4724280.0,485680.0,79416.0,0.1492122409821653,0.10570768153849386,0.09629157684105866,0.06918246119183638
1182,2018-09,44,2466,2763,52035000.0,7905060.0,244598.0,450.0,0.11207470208844618,0.04608249599108831,,
1183,2018-09,32,2456,2795,52322000.0,6720280.0,444444.0,1915.0,0.09413963604504652,0.05973749705900765,0.0523510254153515,0.03935073480417139
1184,2018-09,43,2419,2703,49829000.0,7506480.0,510629.0,0.0,0.12390380272380377,0.0730522718017958,0.06022196159453038,
1185,2018-09,33,2338,2606,49493000.0,6381330.0,482154.0,0.0,0.10669573864619467,0.07147399401282735,0.06306575122748964,0.03995340619593163
1186,2018-09,34,2318,2621,50160000.0,6483580.0,449427.0,0.0,0.09848779142249968,0.0615971935056775,0.050622609525541366,
1187,2018-09,38,2296,2564,49258000.0,6905280.0,467161.0,0.0,0.10603652422009541,0.07128115071538998,0.06459045586454112,
1188,2018-09,35,2276,2551,48568000.0,6402880.0,464164.0,0.0,0.10564707113922717,0.06693767574172034,0.05789505641954573,
1189,2018-09,37,2249,2544,49388000.0,6371650.0,443378.0,0.0,0.10280905469279898,0.06419819321018816,0.05292553840020196,
1190,2018-09,36,2212,2455,47320000.0,6169420.0,414065.0,0.0,0.09831576345449373,0.06346715801399483,0.05531879803318839,
1191,2018-09,18,1843,2013,26079000.0,3093170.0,946640.0,212487.0,0.40889335611343697,0.36455941304645145,0.33134201025349586,0.2329883190879408
1192,2018-09,45,1771,1898,36577000.0,5616580.0,10608.0,0.0,0.15967107254565635,,,
1193,2018-09,22,1206,1438,10997000.0,1343950.0,115408.0,36652.0,0.11871058163980379,0.06733719401507102,0.051980733302626404,0.03275304839038277
1194,2018-09,21,1138,1323,9582000.0,1155840.0,99549.0,27550.0,0.11482992287666878,0.07400777069089243,0.05316382017845812,0.0313259955880517
1195,2018-09,20,972,1161,7018000.0,790400.0,72699.0,10280.0,0.11907520490732688,0.0769978907764006,0.05935022513992021,0.041124213767648396
1196,2018-09,19,850,1036,5042000.0,513430.0,59358.0,15093.0,0.13824445014604453,0.09776593524100999,0.08999164349571168,0.05102361191212895
1197,2018-09,46,74,74,1277000.0,193170.0,0.0,0.0,,,,
1198,2018-10,0,104402,217097,626818000.0,83243530.0,8038528.0,0.0,0.14469838690417317,0.11944393041703961,0.11078220644530191,0.0969904298622562
1199,2018-10,1,60347,84619,517792000.0,67496630.0,8641760.0,663.0,0.18628020537145534,0.15801183854208817,0.14903884168664222,0.13537554150958991
1200,2018-10,2,47870,62616,484180000.0,63018920.0,9248512.0,2148.0,0.21300009444318224,0.1739386747465846,0.16415486026354856,0.14822279584176457
1201,2018-10,3,38064,47674,396492000.0,50255030.0,7129360.0,920.0,0.20214320026878727,0.1673887689875629,0.15743696309323507,0.14022760051377398
